workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch,workout_type_clean,workout_date,workout_month,day_of_week,hour_of_day,calories_per_min,join_date,age,gender,city,membership_type,height_cm,weight_kg,referral_source,is_student,gender_clean,city_clean,height_m,BMI,age_group,tenure_days
3778,279,2023-08-22 15:45:00,Strength,45.0,333.8,117.7,3.0,Yas Mall,Strength,2023-08-22,2023-08-01,Tuesday,15,7.417777777777778,2023-01-27,35.0,F,Al Ain,Basic,176.1,74.4,Walk-in,0,Female,Al Ain,1.761,23.991324427521537,26-35,207
3779,280,2024-07-20 16:45:00,Class,65.0,355.7,121.8,4.0,Corniche,Class,2024-07-20,2024-07-01,Saturday,16,5.472307692307692,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,59
3780,280,2024-12-25 09:30:00,Cardio,30.0,217.6,133.1,3.0,Marina Mall,Cardio,2024-12-25,2024-12-01,Wednesday,9,7.253333333333333,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,217
3781,280,2024-06-11 17:45:00,Cardio,49.0,329.4,133.1,3.0,Marina Mall,Cardio,2024-06-11,2024-06-01,Tuesday,17,6.722448979591836,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,20
3782,280,2024-12-26 17:15:00,Cardio,54.0,460.4,119.7,5.0,Marina Mall,Cardio,2024-12-26,2024-12-01,Thursday,17,8.525925925925925,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,218
3783,280,2024-05-30 06:30:00,Strength,51.0,336.1,125.6,5.0,Corniche,Strength,2024-05-30,2024-05-01,Thursday,6,6.590196078431373,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,8
3784,280,2024-07-21 17:30:00,Yoga,28.0,145.2,114.7,5.0,Corniche,Yoga,2024-07-21,2024-07-01,Sunday,17,5.185714285714285,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,60
3785,280,2024-07-01 18:45:00,Yoga,37.0,184.8,148.7,4.0,Corniche,Yoga,2024-07-01,2024-07-01,Monday,18,4.994594594594595,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,40
3786,280,2024-05-28 13:45:00,cardio,83.0,721.7,141.5,3.0,Corniche,Cardio,2024-05-28,2024-05-01,Tuesday,13,8.695180722891568,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,6
3787,280,2024-08-30 22:45:00,Yoga,58.0,347.9,139.1,2.0,Marina Mall,Yoga,2024-08-30,2024-08-01,Friday,22,5.998275862068965,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,100
3788,280,2024-11-09 07:45:00,Cardio,64.0,575.9,123.5,2.0,Yas Mall,Cardio,2024-11-09,2024-11-01,Saturday,7,8.9984375,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,171
3789,280,2024-10-25 20:30:00,Yoga,60.0,348.0,132.6,2.0,Corniche,Yoga,2024-10-25,2024-10-01,Friday,20,5.8,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,156
3790,280,2024-06-01 12:45:00,Cardio,70.0,547.0,126.6,2.0,Marina Mall,Cardio,2024-06-01,2024-06-01,Saturday,12,7.814285714285714,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,10
3791,280,2024-12-18 21:00:00,Cardio,53.0,438.4,126.3,1.0,Yas Mall,Cardio,2024-12-18,2024-12-01,Wednesday,21,8.271698113207547,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,210
3792,280,2024-11-12 19:45:00,Class,59.0,354.7,134.0,1.0,Corniche,Class,2024-11-12,2024-11-01,Tuesday,19,6.011864406779661,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,174
3793,280,2024-12-17 06:45:00,Strength,36.0,195.6,130.8,5.0,Marina Mall,Strength,2024-12-17,2024-12-01,Tuesday,6,5.433333333333334,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,209
3794,280,2024-11-05 22:00:00,Strength,61.0,382.7,122.3,5.0,Corniche,Strength,2024-11-05,2024-11-01,Tuesday,22,6.273770491803279,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,167
3795,280,2024-10-29 15:15:00,Cardio,60.0,459.8,139.8,1.0,Marina Mall,Cardio,2024-10-29,2024-10-01,Tuesday,15,7.663333333333333,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,160
3796,280,2024-09-30 06:30:00,Strength,54.0,282.2,139.3,5.0,Marina Mall,Strength,2024-09-30,2024-09-01,Monday,6,5.225925925925925,2024-05-22,29.0,female,Al Ain,Premium,180.7,105.3,Online Ad,0,Female,Al Ain,1.807,32.248689150505825,26-35,131
3797,281,2024-04-21 09:15:00,Yoga,45.0,277.2,120.7,3.0,Corniche,Yoga,2024-04-21,2024-04-01,Sunday,9,6.16,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,352
3798,281,2024-04-03 22:45:00,Strength,45.0,233.0,131.1,3.0,Corniche,Strength,2024-04-03,2024-04-01,Wednesday,22,5.177777777777778,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,334
3799,281,2023-06-30 13:15:00,strenght,38.0,233.4,134.0,2.0,Corniche,Strength,2023-06-30,2023-06-01,Friday,13,6.1421052631578945,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,56
3800,281,2024-03-10 21:15:00,Strength,63.0,367.2,138.9,4.0,Corniche,Strength,2024-03-10,2024-03-01,Sunday,21,5.828571428571428,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,310
3801,281,2023-08-18 21:00:00,Strength,57.0,359.1,137.4,3.0,Yas Mall,Strength,2023-08-18,2023-08-01,Friday,21,6.300000000000001,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,105
3802,281,2023-10-28 13:30:00,Strength,37.0,327.2,146.4,5.0,Marina Mall,Strength,2023-10-28,2023-10-01,Saturday,13,8.843243243243244,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,176
3803,281,2024-04-03 21:00:00,Strength,54.0,91.7,138.5,3.0,Corniche,Strength,2024-04-03,2024-04-01,Wednesday,21,1.6981481481481482,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,334
3804,281,2023-12-09 20:30:00,Strength,58.0,396.8,112.4,3.0,Marina Mall,Strength,2023-12-09,2023-12-01,Saturday,20,6.841379310344828,2023-05-05,41.0,Male,Abu Dhabi,Basic,187.5,85.6,Friend,0,Male,Abu Dhabi,1.875,24.348444444444443,36-45,218
3805,282,2024-07-26 14:45:00,Strength,77.0,461.0,138.9,5.0,Yas Mall,Strength,2024-07-26,2024-07-01,Friday,14,5.987012987012987,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,33
3806,282,2024-12-03 16:15:00,Cardio,41.0,383.7,143.3,4.0,Yas Mall,Cardio,2024-12-03,2024-12-01,Tuesday,16,9.358536585365853,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,163
3807,282,2024-07-17 20:15:00,Cardio,58.0,471.2,111.7,4.0,Downtown,Cardio,2024-07-17,2024-07-01,Wednesday,20,8.124137931034483,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,24
3808,282,2024-12-22 15:00:00,Class,58.0,382.9,124.6,3.0,Marina Mall,Class,2024-12-22,2024-12-01,Sunday,15,6.6017241379310345,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,182
3809,282,2024-07-19 17:30:00,Yoga,59.0,403.8,138.0,4.0,Yas Mall,Yoga,2024-07-19,2024-07-01,Friday,17,6.84406779661017,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,26
3810,282,2024-11-08 18:45:00,Strength,40.0,173.3,139.1,5.0,Yas Mall,Strength,2024-11-08,2024-11-01,Friday,18,4.3325000000000005,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,138
3811,282,2024-11-04 09:45:00,Cardio,28.0,228.2,126.9,1.0,Yas Mall,Cardio,2024-11-04,2024-11-01,Monday,9,8.15,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,134
3812,282,2024-12-05 08:30:00,Yoga,65.0,401.8,140.5,5.0,Yas Mall,Yoga,2024-12-05,2024-12-01,Thursday,8,6.181538461538461,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,165
3813,282,2024-11-21 15:30:00,Strength,58.0,292.4,134.8,1.0,Downtown,Strength,2024-11-21,2024-11-01,Thursday,15,5.041379310344827,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,151
3814,282,2024-08-18 08:45:00,Cardio,42.0,334.0,164.2,5.0,Corniche,Cardio,2024-08-18,2024-08-01,Sunday,8,7.9523809523809526,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,56
3815,282,2024-12-21 12:30:00,Cardio,60.0,477.9,105.1,5.0,Marina Mall,Cardio,2024-12-21,2024-12-01,Saturday,12,7.965,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,181
3816,282,2024-08-02 06:45:00,strenght,65.0,409.4,137.4,5.0,Yas Mall,Strength,2024-08-02,2024-08-01,Friday,6,6.298461538461538,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,40
3817,282,2024-12-14 16:45:00,Strength,71.0,338.7,116.5,1.0,Yas Mall,Strength,2024-12-14,2024-12-01,Saturday,16,4.770422535211267,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,174
3818,282,2024-11-15 16:00:00,Cardio,55.0,362.2,157.8,4.0,Downtown,Cardio,2024-11-15,2024-11-01,Friday,16,6.585454545454545,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,145
3819,282,2024-12-13 15:45:00,Strength,56.0,389.4,138.3,4.0,Downtown,Strength,2024-12-13,2024-12-01,Friday,15,6.953571428571428,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,173
3820,282,2024-11-10 22:45:00,Strength,22.0,163.6,109.6,2.0,Marina Mall,Strength,2024-11-10,2024-11-01,Sunday,22,7.4363636363636365,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,140
3821,282,2024-07-11 17:00:00,Class,61.0,350.5,132.6,4.0,Corniche,Class,2024-07-11,2024-07-01,Thursday,17,5.745901639344262,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,18
3822,282,2024-12-08 12:00:00,Yoga,40.0,302.7,153.7,2.0,Corniche,Yoga,2024-12-08,2024-12-01,Sunday,12,7.5675,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,168
3823,282,2024-12-04 06:30:00,Class,74.0,376.2,120.2,1.0,Corniche,Class,2024-12-04,2024-12-01,Wednesday,6,5.083783783783784,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,164
3824,282,2024-11-15 07:30:00,Class,42.0,252.0,100.3,3.0,Yas Mall,Class,2024-11-15,2024-11-01,Friday,7,6.0,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,145
3825,282,2024-09-15 10:45:00,Cardio,54.0,397.2,114.1,5.0,Downtown,Cardio,2024-09-15,2024-09-01,Sunday,10,7.355555555555555,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,84
3826,282,2024-08-06 13:45:00,Yoga,46.0,289.0,128.4,3.0,Corniche,Yoga,2024-08-06,2024-08-01,Tuesday,13,6.282608695652174,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,44
3827,282,2024-06-26 09:00:00,Yoga,51.0,267.7,127.2,3.0,Corniche,Yoga,2024-06-26,2024-06-01,Wednesday,9,5.249019607843137,2024-06-23,31.0,Male,Dubai,Premium,176.9,99.0,Walk-in,1,Male,Dubai,1.7690000000000001,31.635851536463832,26-35,3
3828,283,2023-09-26 08:00:00,Strength,78.0,479.3,126.8,2.0,Yas Mall,Strength,2023-09-26,2023-09-01,Tuesday,8,6.144871794871795,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,80
3829,283,2023-12-22 22:30:00,Cardio,54.0,1616.3,111.7,1.0,Corniche,Cardio,2023-12-22,2023-12-01,Friday,22,29.93148148148148,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,167
3830,283,2023-08-28 12:30:00,Strength,50.0,260.5,133.6,1.0,Corniche,Strength,2023-08-28,2023-08-01,Monday,12,5.21,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,51
3831,283,2024-03-13 21:45:00,CARDIO,22.0,159.8,127.0,5.0,Corniche,Cardio,2024-03-13,2024-03-01,Wednesday,21,7.263636363636365,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,249
3832,283,2024-04-04 11:30:00,Yoga,54.0,1197.3,114.9,3.0,Yas Mall,Yoga,2024-04-04,2024-04-01,Thursday,11,22.17222222222222,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,271
3833,283,2024-03-17 21:30:00,Strength,51.0,281.3,121.0,3.0,Marina Mall,Strength,2024-03-17,2024-03-01,Sunday,21,5.515686274509804,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,253
3834,283,2023-08-14 07:15:00,Cardio,48.0,374.4,164.4,2.0,Yas Mall,Cardio,2023-08-14,2023-08-01,Monday,7,7.8,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,37
3835,283,2024-03-17 14:45:00,Cardio,60.0,459.0,151.0,4.0,Marina Mall,Cardio,2024-03-17,2024-03-01,Sunday,14,7.65,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,253
3836,283,2023-11-28 09:45:00,Strength,61.0,412.0,127.3,3.0,Downtown,Strength,2023-11-28,2023-11-01,Tuesday,9,6.754098360655738,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,143
3837,283,2023-07-15 22:15:00,Cardio,71.0,643.6,135.5,3.0,Yas Mall,Cardio,2023-07-15,2023-07-01,Saturday,22,9.064788732394366,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,7
3838,283,2023-10-08 12:30:00,Cardio,54.0,1588.6,129.0,3.0,Corniche,Cardio,2023-10-08,2023-10-01,Sunday,12,29.418518518518518,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,92
3839,283,2024-02-23 06:30:00,Cardio,43.0,314.7,138.1,5.0,Downtown,Cardio,2024-02-23,2024-02-01,Friday,6,7.31860465116279,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,230
3840,283,2024-04-19 09:15:00,Strength,57.0,345.7,142.6,2.0,Corniche,Strength,2024-04-19,2024-04-01,Friday,9,6.064912280701754,2023-07-08,38.0,Female,Sharjah,Standard,181.7,55.3,Walk-in,1,Female,Sharjah,1.817,16.7500179464478,36-45,286
3841,284,2023-12-31 11:45:00,Strength,57.0,352.1,126.0,1.0,Marina Mall,Strength,2023-12-31,2023-12-01,Sunday,11,6.177192982456141,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,105
3842,284,2024-03-10 18:30:00,Cardio,84.0,625.3,141.4,5.0,Yas Mall,Cardio,2024-03-10,2024-03-01,Sunday,18,7.444047619047619,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,175
3843,284,2024-09-05 14:30:00,Cardio,68.0,592.2,113.1,3.0,Yas Mall,Cardio,2024-09-05,2024-09-01,Thursday,14,8.708823529411765,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,354
3844,284,2023-12-26 15:15:00,Strength,54.0,323.5,116.7,4.0,Yas Mall,Strength,2023-12-26,2023-12-01,Tuesday,15,5.9907407407407405,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,100
3845,284,2024-04-21 20:30:00,Strength,54.0,331.6,154.1,3.0,Marina Mall,Strength,2024-04-21,2024-04-01,Sunday,20,6.140740740740741,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,217
3846,284,2024-03-15 16:15:00,Cardio,51.0,406.3,115.0,1.0,Corniche,Cardio,2024-03-15,2024-03-01,Friday,16,7.966666666666667,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,180
3847,284,2024-06-13 18:15:00,Yoga,64.0,397.4,141.6,4.0,Marina Mall,Yoga,2024-06-13,2024-06-01,Thursday,18,6.209375,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,270
3848,284,2023-10-05 06:45:00,Strength,42.0,214.5,123.3,4.0,Downtown,Strength,2023-10-05,2023-10-01,Thursday,6,5.107142857142857,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,18
3849,284,2023-10-05 21:00:00,Strength,35.0,233.1,148.9,2.0,Corniche,Strength,2023-10-05,2023-10-01,Thursday,21,6.66,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,18
3850,284,2024-08-16 21:00:00,Cardio,54.0,409.8,107.4,4.0,Marina Mall,Cardio,2024-08-16,2024-08-01,Friday,21,7.5888888888888895,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,334
3851,284,2023-11-11 13:00:00,Yoga,78.0,414.9,139.7,1.0,Marina Mall,Yoga,2023-11-11,2023-11-01,Saturday,13,5.319230769230769,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,55
3852,284,2023-10-28 17:00:00,Class,43.0,267.1,122.3,2.0,Marina Mall,Class,2023-10-28,2023-10-01,Saturday,17,6.211627906976744,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,41
3853,284,2023-11-01 11:30:00,Cardio,79.0,662.9,118.8,3.0,Marina Mall,Cardio,2023-11-01,2023-11-01,Wednesday,11,8.391139240506329,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,45
3854,284,2024-04-29 17:45:00,Strength,28.0,194.3,139.6,3.0,Corniche,Strength,2024-04-29,2024-04-01,Monday,17,6.939285714285715,2023-09-17,36.0,Male,Sharjah,Premium,171.7,69.0,Social Media,0,Male,Sharjah,1.7169999999999999,23.40499218307182,36-45,225
3855,285,2023-04-20 07:30:00,Cardio,47.0,386.3,166.3,5.0,Yas Mall,Cardio,2023-04-20,2023-04-01,Thursday,7,8.219148936170212,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,67
3856,285,2023-12-23 21:45:00,Cardio,84.0,620.7,118.3,3.0,Marina Mall,Cardio,2023-12-23,2023-12-01,Saturday,21,7.389285714285715,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,314
3857,285,2023-12-19 21:00:00,Strength,54.0,437.6,109.1,5.0,Downtown,Strength,2023-12-19,2023-12-01,Tuesday,21,8.103703703703705,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,310
3858,285,2023-11-09 10:15:00,Yoga,62.0,364.1,97.7,4.0,Corniche,Yoga,2023-11-09,2023-11-01,Thursday,10,5.872580645161291,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,270
3859,285,2023-11-22 14:30:00,Cardio,61.0,506.3,136.9,4.0,Marina Mall,Cardio,2023-11-22,2023-11-01,Wednesday,14,8.3,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,283
3860,285,2023-06-17 16:15:00,Strength,44.0,245.8,138.8,4.0,Corniche,Strength,2023-06-17,2023-06-01,Saturday,16,5.586363636363637,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,125
3861,285,2023-10-31 18:00:00,cardio,52.0,434.5,148.9,1.0,Yas Mall,Cardio,2023-10-31,2023-10-01,Tuesday,18,8.35576923076923,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,261
3862,285,2023-07-05 06:30:00,Yoga,80.0,507.6,120.0,4.0,Marina Mall,Yoga,2023-07-05,2023-07-01,Wednesday,6,6.345000000000001,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,143
3863,285,2023-03-02 11:45:00,Class,68.0,329.95000000000005,134.5,3.0,Yas Mall,Class,2023-03-02,2023-03-01,Thursday,11,4.8522058823529415,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,18
3864,285,2023-09-02 06:15:00,Strength,63.0,393.1,149.2,4.0,Yas Mall,Strength,2023-09-02,2023-09-01,Saturday,6,6.23968253968254,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,202
3865,285,2023-10-26 21:30:00,Strength,42.0,209.1,156.4,3.0,Corniche,Strength,2023-10-26,2023-10-01,Thursday,21,4.978571428571429,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,256
3866,285,2023-07-03 14:15:00,Yoga,70.0,397.2,114.3,5.0,Downtown,Yoga,2023-07-03,2023-07-01,Monday,14,5.674285714285714,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,141
3867,285,2023-05-06 15:00:00,Yoga,34.0,188.4,137.5,4.0,Corniche,Yoga,2023-05-06,2023-05-01,Saturday,15,5.541176470588235,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,83
3868,285,2023-03-25 20:00:00,strenght,68.0,411.2,134.9,5.0,Marina Mall,Strength,2023-03-25,2023-03-01,Saturday,20,6.047058823529412,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,41
3869,285,2023-10-31 20:00:00,Cardio,36.0,321.0,121.2,3.0,Downtown,Cardio,2023-10-31,2023-10-01,Tuesday,20,8.916666666666666,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,261
3870,285,2023-04-12 15:15:00,cardio,42.0,361.9,126.6,1.0,Downtown,Cardio,2023-04-12,2023-04-01,Wednesday,15,8.616666666666665,2023-02-12,18.0,Female,Dubai,Standard,149.5,81.7,Friend,0,Female,Dubai,1.495,36.55440095748369,18-25,59
3871,286,2023-09-25 16:30:00,Strength,59.0,416.1,162.9,3.0,Corniche,Strength,2023-09-25,2023-09-01,Monday,16,7.052542372881356,2023-05-30,37.0,F,Al Ain,Basic,178.3,99.7,Online Ad,1,Female,Al Ain,1.7830000000000001,31.361185547180334,36-45,118
3872,286,2024-04-12 14:30:00,Yoga,53.0,358.8,145.7,4.0,Downtown,Yoga,2024-04-12,2024-04-01,Friday,14,6.769811320754717,2023-05-30,37.0,F,Al Ain,Basic,178.3,99.7,Online Ad,1,Female,Al Ain,1.7830000000000001,31.361185547180334,36-45,318
