workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch,workout_type_clean,workout_date,workout_month,day_of_week,hour_of_day,calories_per_min
3470,254,2023-10-28 16:15:00,Strength,69.0,366.4,147.0,3.0,Corniche,Strength,2023-10-28,2023-10-01,Saturday,16,5.310144927536231
3471,254,2023-11-11 10:45:00,Yoga,35.0,157.6,136.2,2.0,Yas Mall,Yoga,2023-11-11,2023-11-01,Saturday,10,4.502857142857143
3472,254,2024-02-04 20:00:00,Yoga,55.0,314.8,147.9,5.0,Marina Mall,Yoga,2024-02-04,2024-02-01,Sunday,20,5.723636363636364
3473,254,2023-07-20 15:15:00,Cardio,46.0,368.1,116.0,3.0,Yas Mall,Cardio,2023-07-20,2023-07-01,Thursday,15,8.002173913043478
3474,255,2024-07-08 10:15:00,Cardio,49.0,349.7,112.4,3.0,Corniche,Cardio,2024-07-08,2024-07-01,Monday,10,7.136734693877551
3475,255,2023-12-28 22:30:00,Cardio,49.0,373.3,152.2,3.0,Downtown,Cardio,2023-12-28,2023-12-01,Thursday,22,7.618367346938776
3476,255,2024-03-25 19:30:00,Cardio,57.0,523.6,129.7,2.0,Corniche,Cardio,2024-03-25,2024-03-01,Monday,19,9.185964912280703
3477,255,2024-08-25 11:30:00,Strength,56.0,375.2,126.3,3.0,Marina Mall,Strength,2024-08-25,2024-08-01,Sunday,11,6.7
3478,255,2024-02-05 16:00:00,Cardio,61.0,521.1,126.6,3.0,Corniche,Cardio,2024-02-05,2024-02-01,Monday,16,8.542622950819673
3479,255,2024-05-21 15:45:00,Cardio,49.0,424.1,135.4,2.0,Downtown,Cardio,2024-05-21,2024-05-01,Tuesday,15,8.655102040816328
3480,255,2024-03-20 17:00:00,Cardio,46.0,400.5,115.5,3.0,Yas Mall,Cardio,2024-03-20,2024-03-01,Wednesday,17,8.706521739130435
3481,255,2024-03-19 10:45:00,Cardio,55.0,418.5,112.9,3.0,Yas Mall,Cardio,2024-03-19,2024-03-01,Tuesday,10,7.609090909090909
3482,256,2024-02-06 16:30:00,Strength,48.0,313.4,127.4,3.0,Downtown,Strength,2024-02-06,2024-02-01,Tuesday,16,6.529166666666666
3483,256,2024-07-02 14:00:00,Cardio,54.0,1591.7,126.6,5.0,Yas Mall,Cardio,2024-07-02,2024-07-01,Tuesday,14,29.475925925925928
3484,256,2024-01-11 11:30:00,Cardio,61.0,521.7,120.4,4.0,Corniche,Cardio,2024-01-11,2024-01-01,Thursday,11,8.552459016393444
3485,256,2024-05-22 12:00:00,Cardio,54.0,382.9,126.0,3.0,Marina Mall,Cardio,2024-05-22,2024-05-01,Wednesday,12,7.09074074074074
3486,256,2024-01-01 06:30:00,Strength,38.0,161.8,131.6,2.0,Downtown,Strength,2024-01-01,2024-01-01,Monday,6,4.257894736842106
3487,256,2024-06-26 17:00:00,Strength,69.0,399.9,128.5,2.0,Downtown,Strength,2024-06-26,2024-06-01,Wednesday,17,5.7956521739130435
3488,256,2024-02-09 12:45:00,Yoga,54.0,316.2,135.0,2.0,Marina Mall,Yoga,2024-02-09,2024-02-01,Friday,12,5.855555555555555
3489,256,2024-05-20 11:15:00,Strength,45.0,256.7,136.2,5.0,Corniche,Strength,2024-05-20,2024-05-01,Monday,11,5.704444444444444
3490,256,2024-08-15 11:00:00,Yoga,49.0,264.8,133.5,4.0,Corniche,Yoga,2024-08-15,2024-08-01,Thursday,11,5.404081632653061
3491,256,2024-06-05 20:45:00,Cardio,54.0,418.6,120.5,4.0,Marina Mall,Cardio,2024-06-05,2024-06-01,Wednesday,20,7.751851851851852
3492,256,2024-09-10 06:30:00,Strength,54.0,1170.5,149.7,2.0,Corniche,Strength,2024-09-10,2024-09-01,Tuesday,6,21.675925925925927
3493,256,2024-05-10 19:00:00,Yoga,53.0,307.8,142.9,4.0,Marina Mall,Yoga,2024-05-10,2024-05-01,Friday,19,5.807547169811321
3494,256,2024-05-07 17:45:00,Strength,74.0,481.7,156.8,2.0,Corniche,Strength,2024-05-07,2024-05-01,Tuesday,17,6.5094594594594595
3495,256,2024-07-04 20:00:00,Cardio,65.0,489.1,156.9,3.0,Downtown,Cardio,2024-07-04,2024-07-01,Thursday,20,7.524615384615385
3496,256,2024-01-23 14:45:00,Strength,84.0,528.4,142.6,5.0,Marina Mall,Strength,2024-01-23,2024-01-01,Tuesday,14,6.29047619047619
3497,256,2024-11-22 08:30:00,Yoga,54.0,327.8,144.5,4.0,Yas Mall,Yoga,2024-11-22,2024-11-01,Friday,8,6.07037037037037
3498,256,2024-04-11 13:00:00,Strength,63.0,400.7,131.5,3.0,Corniche,Strength,2024-04-11,2024-04-01,Thursday,13,6.36031746031746
3499,256,2024-02-11 16:00:00,Cardio,56.0,440.2,112.0,1.0,Marina Mall,Cardio,2024-02-11,2024-02-01,Sunday,16,7.860714285714286
3500,257,2024-09-14 15:30:00,Strength,23.0,189.2,125.4,3.0,Corniche,Strength,2024-09-14,2024-09-01,Saturday,15,8.226086956521739
3501,257,2024-10-01 21:45:00,Yoga,69.0,377.2,119.5,3.0,Corniche,Yoga,2024-10-01,2024-10-01,Tuesday,21,5.466666666666667
3502,257,2024-07-20 08:15:00,strenght,60.0,340.0,159.7,2.0,Marina Mall,Strength,2024-07-20,2024-07-01,Saturday,8,5.666666666666667
3503,257,2024-08-14 21:45:00,Strength,61.0,371.5,145.9,2.0,Corniche,Strength,2024-08-14,2024-08-01,Wednesday,21,6.090163934426229
3504,257,2024-05-22 11:15:00,cardio,73.0,578.1,120.0,2.0,Marina Mall,Cardio,2024-05-22,2024-05-01,Wednesday,11,7.919178082191781
3505,257,2024-09-26 15:30:00,Yoga,71.0,434.4,140.2,4.0,Yas Mall,Yoga,2024-09-26,2024-09-01,Thursday,15,6.118309859154929
3506,257,2024-12-25 17:00:00,Strength,54.0,241.0,128.8,3.0,Downtown,Strength,2024-12-25,2024-12-01,Wednesday,17,4.462962962962963
3507,257,2024-05-16 14:00:00,Strength,54.0,319.6,131.4,3.0,Corniche,Strength,2024-05-16,2024-05-01,Thursday,14,5.9185185185185185
3508,257,2024-09-08 22:30:00,Cardio,68.0,554.3,124.2,3.0,Corniche,Cardio,2024-09-08,2024-09-01,Sunday,22,8.151470588235293
3509,257,2024-10-27 06:45:00,Strength,45.0,290.4,138.5,3.0,Marina Mall,Strength,2024-10-27,2024-10-01,Sunday,6,6.453333333333333
3510,257,2024-11-29 16:30:00,Cardio,58.0,469.8,124.4,4.0,Marina Mall,Cardio,2024-11-29,2024-11-01,Friday,16,8.1
3511,257,2024-10-07 15:30:00,Cardio,54.0,392.9,122.3,3.0,Downtown,Cardio,2024-10-07,2024-10-01,Monday,15,7.275925925925925
3512,257,2024-10-08 15:15:00,Strength,53.0,299.0,114.5,3.0,Downtown,Strength,2024-10-08,2024-10-01,Tuesday,15,5.6415094339622645
3513,257,2024-12-30 08:30:00,Yoga,47.0,272.7,139.3,3.0,Corniche,Yoga,2024-12-30,2024-12-01,Monday,8,5.8021276595744675
3514,257,2024-07-21 22:15:00,Class,78.0,416.4,110.5,2.0,Downtown,Class,2024-07-21,2024-07-01,Sunday,22,5.338461538461538
3515,257,2024-12-26 12:45:00,Cardio,49.0,361.0,128.5,3.0,Yas Mall,Cardio,2024-12-26,2024-12-01,Thursday,12,7.36734693877551
3516,257,2024-11-10 11:30:00,Cardio,60.0,492.1,136.1,2.0,Yas Mall,Cardio,2024-11-10,2024-11-01,Sunday,11,8.201666666666666
3517,257,2024-06-18 09:30:00,Cardio,35.0,274.5,118.2,3.0,Corniche,Cardio,2024-06-18,2024-06-01,Tuesday,9,7.8428571428571425
3518,258,2023-09-25 13:15:00,Cardio,32.0,209.6,120.7,3.0,Corniche,Cardio,2023-09-25,2023-09-01,Monday,13,6.55
3519,258,2023-09-30 20:00:00,Cardio,65.0,633.0,120.5,3.0,Marina Mall,Cardio,2023-09-30,2023-09-01,Saturday,20,9.738461538461538
3520,258,2023-09-06 20:15:00,Strength,49.0,281.3,157.7,1.0,Downtown,Strength,2023-09-06,2023-09-01,Wednesday,20,5.740816326530613
3521,258,2024-01-04 17:15:00,Strength,60.0,314.1,90.0,3.0,Corniche,Strength,2024-01-04,2024-01-01,Thursday,17,5.235
3522,258,2023-12-05 10:30:00,Class,60.0,387.7,154.1,3.0,Downtown,Class,2023-12-05,2023-12-01,Tuesday,10,6.461666666666667
3523,258,2023-05-13 19:15:00,Cardio,26.0,197.4,125.3,2.0,Yas Mall,Cardio,2023-05-13,2023-05-01,Saturday,19,7.592307692307693
3524,258,2024-03-27 18:15:00,Cardio,31.0,167.2,127.1,3.0,Corniche,Cardio,2024-03-27,2024-03-01,Wednesday,18,5.393548387096774
3525,258,2023-10-24 15:30:00,Strength,59.0,331.1,150.7,4.0,Corniche,Strength,2023-10-24,2023-10-01,Tuesday,15,5.611864406779661
3526,258,2024-02-29 19:30:00,Cardio,70.0,591.6,134.3,1.0,Yas Mall,Cardio,2024-02-29,2024-02-01,Thursday,19,8.451428571428572
3527,258,2023-08-29 16:15:00,Cardio,55.0,397.9,124.3,3.0,Downtown,Cardio,2023-08-29,2023-08-01,Tuesday,16,7.234545454545454
3528,258,2023-09-02 10:15:00,Strength,71.0,410.5,127.6,2.0,Yas Mall,Strength,2023-09-02,2023-09-01,Saturday,10,5.78169014084507
3529,259,2023-10-30 10:00:00,Class,54.0,12.9,127.7,3.0,Yas Mall,Class,2023-10-30,2023-10-01,Monday,10,0.2388888888888889
3530,259,2024-05-26 11:30:00,Strength,59.0,362.3,139.6,5.0,Marina Mall,Strength,2024-05-26,2024-05-01,Sunday,11,6.140677966101695
3531,259,2023-10-06 15:15:00,Cardio,44.0,337.1,140.8,5.0,Corniche,Cardio,2023-10-06,2023-10-01,Friday,15,7.661363636363637
3532,259,2024-06-12 21:30:00,Cardio,56.0,451.3,121.0,4.0,Yas Mall,Cardio,2024-06-12,2024-06-01,Wednesday,21,8.058928571428572
3533,259,2023-08-29 15:00:00,Yoga,60.0,446.2,129.8,4.0,Corniche,Yoga,2023-08-29,2023-08-01,Tuesday,15,7.4366666666666665
3534,259,2023-11-21 18:15:00,Strength,45.0,293.0,131.2,5.0,Yas Mall,Strength,2023-11-21,2023-11-01,Tuesday,18,6.511111111111111
3535,259,2024-02-26 15:00:00,Strength,56.0,340.4,120.6,3.0,Marina Mall,Strength,2024-02-26,2024-02-01,Monday,15,6.078571428571428
3536,259,2023-10-22 13:30:00,cardio,45.0,393.6,147.2,4.0,Downtown,Cardio,2023-10-22,2023-10-01,Sunday,13,8.746666666666668
3537,259,2024-07-15 16:30:00,Strength,75.0,502.9,121.1,4.0,Downtown,Strength,2024-07-15,2024-07-01,Monday,16,6.705333333333333
3538,259,2024-04-19 21:30:00,Yoga,28.0,139.9,116.4,1.0,Yas Mall,Yoga,2024-04-19,2024-04-01,Friday,21,4.996428571428572
3539,260,2023-06-26 15:00:00,Yoga,53.0,289.4,131.7,5.0,Corniche,Yoga,2023-06-26,2023-06-01,Monday,15,5.4603773584905655
3540,260,2023-10-08 14:45:00,Cardio,68.0,552.2,150.3,2.0,Marina Mall,Cardio,2023-10-08,2023-10-01,Sunday,14,8.120588235294118
3541,260,2023-04-07 21:15:00,Cardio,69.0,573.8,121.4,4.0,Corniche,Cardio,2023-04-07,2023-04-01,Friday,21,8.315942028985507
3542,260,2023-11-02 11:00:00,Strength,32.0,196.2,129.4,4.0,Yas Mall,Strength,2023-11-02,2023-11-01,Thursday,11,6.13125
3543,260,2023-09-12 18:45:00,Cardio,31.0,228.3,123.9,3.0,Corniche,Cardio,2023-09-12,2023-09-01,Tuesday,18,7.364516129032259
3544,260,2023-11-26 12:00:00,Strength,58.0,457.9,122.6,4.0,Marina Mall,Strength,2023-11-26,2023-11-01,Sunday,12,7.894827586206896
3545,260,2023-06-13 14:00:00,Class,61.0,306.1,131.4,3.0,Yas Mall,Class,2023-06-13,2023-06-01,Tuesday,14,5.018032786885247
3546,260,2023-02-28 06:00:00,Cardio,60.0,478.7,117.7,1.0,Yas Mall,Cardio,2023-02-28,2023-02-01,Tuesday,6,7.9783333333333335
3547,261,2024-09-16 17:15:00,Cardio,16.0,184.1,142.6,3.0,Marina Mall,Cardio,2024-09-16,2024-09-01,Monday,17,11.50625
3548,261,2023-12-13 22:45:00,Strength,34.0,291.9,131.1,2.0,Marina Mall,Strength,2023-12-13,2023-12-01,Wednesday,22,8.585294117647058
3549,261,2024-09-18 15:15:00,strenght,63.0,432.0,138.5,3.0,Marina Mall,Strength,2024-09-18,2024-09-01,Wednesday,15,6.857142857142857
3550,261,2023-12-14 14:30:00,Strength,59.0,360.3,130.1,2.0,Yas Mall,Strength,2023-12-14,2023-12-01,Thursday,14,6.106779661016949
3551,261,2024-08-17 15:00:00,Strength,73.0,473.3,123.4,2.0,Marina Mall,Strength,2024-08-17,2024-08-01,Saturday,15,6.483561643835617
3552,261,2023-11-02 13:45:00,Cardio,32.0,228.0,118.1,5.0,Corniche,Cardio,2023-11-02,2023-11-01,Thursday,13,7.125
3553,261,2023-11-01 09:30:00,Cardio,42.0,287.4,132.6,4.0,Downtown,Cardio,2023-11-01,2023-11-01,Wednesday,9,6.8428571428571425
3554,261,2023-12-05 20:15:00,Yoga,60.0,357.7,141.4,2.0,Downtown,Yoga,2023-12-05,2023-12-01,Tuesday,20,5.961666666666667
3555,261,2024-05-21 08:15:00,Cardio,51.0,357.6,129.9,4.0,Marina Mall,Cardio,2024-05-21,2024-05-01,Tuesday,8,7.011764705882354
3556,261,2024-02-23 06:30:00,Cardio,53.0,376.4,130.3,4.0,Corniche,Cardio,2024-02-23,2024-02-01,Friday,6,7.10188679245283
3557,261,2024-04-25 13:00:00,Yoga,68.0,356.6,132.1,3.0,Marina Mall,Yoga,2024-04-25,2024-04-01,Thursday,13,5.2441176470588236
3558,261,2024-07-30 06:45:00,Strength,73.0,427.7,98.6,3.0,Corniche,Strength,2024-07-30,2024-07-01,Tuesday,6,5.858904109589041
3559,261,2023-12-11 19:30:00,Strength,58.0,338.9,151.8,5.0,Corniche,Strength,2023-12-11,2023-12-01,Monday,19,5.843103448275862
3560,261,2023-12-03 18:15:00,Cardio,55.0,432.0,161.3,4.0,Yas Mall,Cardio,2023-12-03,2023-12-01,Sunday,18,7.8545454545454545
3561,261,2024-07-23 13:15:00,Cardio,53.0,489.4,153.3,4.0,Downtown,Cardio,2024-07-23,2024-07-01,Tuesday,13,9.233962264150943
3562,261,2023-10-23 07:45:00,Yoga,54.0,1231.6,127.4,2.0,Downtown,Yoga,2023-10-23,2023-10-01,Monday,7,22.807407407407407
3563,261,2024-07-09 20:15:00,Class,54.0,253.3,151.1,5.0,Corniche,Class,2024-07-09,2024-07-01,Tuesday,20,4.690740740740741
3564,262,2024-04-17 10:45:00,Strength,48.0,238.4,133.7,3.0,Yas Mall,Strength,2024-04-17,2024-04-01,Wednesday,10,4.966666666666667
3565,262,2024-03-07 06:15:00,Strength,61.0,417.7,103.5,4.0,Downtown,Strength,2024-03-07,2024-03-01,Thursday,6,6.8475409836065575
3566,262,2023-11-15 13:00:00,cardio,51.0,417.4,144.8,3.0,Yas Mall,Cardio,2023-11-15,2023-11-01,Wednesday,13,8.184313725490195
3567,262,2024-01-16 17:00:00,Cardio,62.0,507.2,126.8,4.0,Downtown,Cardio,2024-01-16,2024-01-01,Tuesday,17,8.180645161290322
3568,262,2024-07-26 22:45:00,Yoga,38.0,302.5,114.9,5.0,Corniche,Yoga,2024-07-26,2024-07-01,Friday,22,7.9605263157894735
3569,262,2023-09-08 10:15:00,Strength,76.0,444.4,111.2,3.0,Downtown,Strength,2023-09-08,2023-09-01,Friday,10,5.847368421052631
3570,262,2024-04-22 11:45:00,Cardio,48.0,436.9,99.1,5.0,Yas Mall,Cardio,2024-04-22,2024-04-01,Monday,11,9.102083333333333
3571,262,2024-05-03 19:45:00,Cardio,51.0,371.3,120.0,2.0,Downtown,Cardio,2024-05-03,2024-05-01,Friday,19,7.280392156862745
3572,262,2023-09-25 09:15:00,Strength,47.0,377.7,164.4,3.0,Marina Mall,Strength,2023-09-25,2023-09-01,Monday,9,8.036170212765958
3573,262,2024-05-03 10:00:00,Cardio,41.0,326.4,128.1,3.0,Downtown,Cardio,2024-05-03,2024-05-01,Friday,10,7.960975609756097
3574,262,2023-10-23 11:30:00,Cardio,42.0,245.0,156.9,3.0,Marina Mall,Cardio,2023-10-23,2023-10-01,Monday,11,5.833333333333333
3575,262,2024-05-29 09:30:00,Class,54.0,1131.0,147.5,1.0,Marina Mall,Class,2024-05-29,2024-05-01,Wednesday,9,20.944444444444443
3576,262,2023-10-08 18:30:00,Yoga,67.0,370.2,106.7,4.0,Corniche,Yoga,2023-10-08,2023-10-01,Sunday,18,5.525373134328358
3577,262,2024-06-02 12:15:00,Cardio,37.0,249.2,137.1,3.0,Downtown,Cardio,2024-06-02,2024-06-01,Sunday,12,6.735135135135135
3578,262,2024-04-12 11:00:00,Strength,51.0,280.3,106.3,2.0,Marina Mall,Strength,2024-04-12,2024-04-01,Friday,11,5.496078431372549
3579,263,2024-12-29 08:30:00,Cardio,50.0,391.2,110.4,5.0,Downtown,Cardio,2024-12-29,2024-12-01,Sunday,8,7.824
3580,263,2024-11-13 21:30:00,Cardio,59.0,486.7,132.2,4.0,Downtown,Cardio,2024-11-13,2024-11-01,Wednesday,21,8.249152542372881
3581,263,2024-07-06 21:15:00,Strength,51.0,350.5,117.8,3.0,Yas Mall,Strength,2024-07-06,2024-07-01,Saturday,21,6.872549019607843
3582,263,2024-11-20 12:15:00,Cardio,54.0,563.8,134.4,3.0,Marina Mall,Cardio,2024-11-20,2024-11-01,Wednesday,12,10.44074074074074
3583,263,2024-07-08 09:30:00,Strength,54.0,375.9,145.7,3.0,Downtown,Strength,2024-07-08,2024-07-01,Monday,9,6.96111111111111
3584,263,2024-07-07 07:00:00,Class,23.0,157.1,113.6,2.0,Yas Mall,Class,2024-07-07,2024-07-01,Sunday,7,6.8304347826086955
3585,263,2024-11-06 11:15:00,Cardio,64.0,522.8,135.5,5.0,Yas Mall,Cardio,2024-11-06,2024-11-01,Wednesday,11,8.16875
3586,263,2024-04-17 11:45:00,Cardio,55.0,447.2,142.8,5.0,Corniche,Cardio,2024-04-17,2024-04-01,Wednesday,11,8.13090909090909
3587,264,2024-09-29 20:15:00,Cardio,69.0,554.3,142.0,1.0,Corniche,Cardio,2024-09-29,2024-09-01,Sunday,20,8.033333333333333
3588,264,2024-07-24 08:15:00,Cardio,48.0,424.8,126.5,4.0,Corniche,Cardio,2024-07-24,2024-07-01,Wednesday,8,8.85
3589,264,2024-03-31 16:15:00,Cardio,77.0,641.7,136.3,5.0,Marina Mall,Cardio,2024-03-31,2024-03-01,Sunday,16,8.333766233766234
3590,264,2024-10-12 21:15:00,Class,64.0,382.9,122.2,5.0,Yas Mall,Class,2024-10-12,2024-10-01,Saturday,21,5.9828125
3591,264,2024-08-08 08:30:00,Yoga,22.0,58.5,131.7,4.0,Yas Mall,Yoga,2024-08-08,2024-08-01,Thursday,8,2.659090909090909
3592,264,2023-10-18 19:30:00,Cardio,81.0,623.3,138.7,2.0,Downtown,Cardio,2023-10-18,2023-10-01,Wednesday,19,7.6950617283950615
3593,264,2024-03-05 15:45:00,Yoga,49.0,272.4,96.7,2.0,Corniche,Yoga,2024-03-05,2024-03-01,Tuesday,15,5.559183673469387
3594,264,2024-06-19 07:45:00,Cardio,69.0,529.0,109.0,4.0,Corniche,Cardio,2024-06-19,2024-06-01,Wednesday,7,7.666666666666667
3595,264,2024-08-23 09:30:00,Cardio,57.0,441.6,122.5,4.0,Downtown,Cardio,2024-08-23,2024-08-01,Friday,9,7.747368421052632
3596,264,2023-11-24 10:15:00,Cardio,68.0,560.6,142.6,4.0,Corniche,Cardio,2023-11-24,2023-11-01,Friday,10,8.244117647058824
3597,265,2024-03-27 19:00:00,Strength,37.0,246.2,144.0,1.0,Corniche,Strength,2024-03-27,2024-03-01,Wednesday,19,6.654054054054054
3598,265,2023-12-13 09:45:00,Cardio,55.0,396.3,122.2,4.0,Corniche,Cardio,2023-12-13,2023-12-01,Wednesday,9,7.205454545454546
3599,265,2024-02-14 20:00:00,Strength,46.0,225.9,136.5,1.0,Marina Mall,Strength,2024-02-14,2024-02-01,Wednesday,20,4.910869565217391
3600,265,2023-12-24 08:30:00,Cardio,61.0,509.8,134.4,1.0,Marina Mall,Cardio,2023-12-24,2023-12-01,Sunday,8,8.357377049180329
3601,265,2024-02-24 06:30:00,Strength,62.0,322.6,141.2,5.0,Marina Mall,Strength,2024-02-24,2024-02-01,Saturday,6,5.203225806451614
3602,265,2023-12-04 14:45:00,Yoga,65.0,405.9,123.7,4.0,Downtown,Yoga,2023-12-04,2023-12-01,Monday,14,6.2446153846153845
3603,265,2023-10-20 19:15:00,Class,27.0,138.6,116.5,5.0,Downtown,Class,2023-10-20,2023-10-01,Friday,19,5.133333333333333
3604,265,2024-04-12 15:00:00,Yoga,56.0,362.4,129.8,3.0,Marina Mall,Yoga,2024-04-12,2024-04-01,Friday,15,6.471428571428571
3605,265,2023-11-10 19:45:00,Strength,45.0,228.9,117.8,4.0,Downtown,Strength,2023-11-10,2023-11-01,Friday,19,5.086666666666667
3606,265,2023-09-08 10:15:00,Cardio,65.0,494.9,143.6,3.0,Downtown,Cardio,2023-09-08,2023-09-01,Friday,10,7.613846153846153
3607,266,2023-11-15 19:30:00,Cardio,53.0,400.1,108.0,1.0,Yas Mall,Cardio,2023-11-15,2023-11-01,Wednesday,19,7.549056603773585
3608,266,2023-07-10 16:00:00,Cardio,53.0,415.1,133.2,2.0,Yas Mall,Cardio,2023-07-10,2023-07-01,Monday,16,7.832075471698114
3609,266,2023-11-19 16:15:00,Cardio,48.0,373.4,131.1,3.0,Marina Mall,Cardio,2023-11-19,2023-11-01,Sunday,16,7.779166666666666
3610,266,2023-10-13 14:15:00,Cardio,57.0,400.1,109.4,4.0,Marina Mall,Cardio,2023-10-13,2023-10-01,Friday,14,7.019298245614036
3611,266,2023-12-07 06:45:00,Cardio,29.0,262.9,155.2,3.0,Yas Mall,Cardio,2023-12-07,2023-12-01,Thursday,6,9.06551724137931
3612,266,2023-07-28 15:00:00,Cardio,60.0,551.8,133.1,1.0,Corniche,Cardio,2023-07-28,2023-07-01,Friday,15,9.196666666666665
3613,267,2024-10-13 15:30:00,Strength,53.0,327.2,145.1,3.0,Downtown,Strength,2024-10-13,2024-10-01,Sunday,15,6.173584905660377
3614,267,2024-03-22 08:00:00,Cardio,54.0,441.9,128.5,5.0,Marina Mall,Cardio,2024-03-22,2024-03-01,Friday,8,8.183333333333334
3615,267,2024-01-04 10:00:00,Cardio,34.0,287.0,147.7,2.0,Marina Mall,Cardio,2024-01-04,2024-01-01,Thursday,10,8.441176470588236
3616,267,2024-07-31 13:45:00,Cardio,48.0,429.8,146.7,3.0,Downtown,Cardio,2024-07-31,2024-07-01,Wednesday,13,8.954166666666667
3617,268,2024-04-04 08:30:00,Strength,61.0,307.9,122.9,3.0,Corniche,Strength,2024-04-04,2024-04-01,Thursday,8,5.047540983606557
3618,268,2024-10-25 12:00:00,Strength,54.0,1172.1,128.2,4.0,Marina Mall,Strength,2024-10-25,2024-10-01,Friday,12,21.705555555555552
3619,268,2024-08-07 14:30:00,Cardio,55.0,351.6,109.9,3.0,Yas Mall,Cardio,2024-08-07,2024-08-01,Wednesday,14,6.3927272727272735
3620,268,2024-04-15 13:30:00,Strength,61.0,392.8,124.6,3.0,Marina Mall,Strength,2024-04-15,2024-04-01,Monday,13,6.439344262295082
3621,268,2024-03-26 18:15:00,Cardio,51.0,388.7,149.8,4.0,Yas Mall,Cardio,2024-03-26,2024-03-01,Tuesday,18,7.62156862745098
3622,268,2024-12-12 21:00:00,Class,49.0,236.8,144.0,4.0,Yas Mall,Class,2024-12-12,2024-12-01,Thursday,21,4.83265306122449
3623,268,2024-09-09 14:30:00,Yoga,78.0,459.4,115.2,2.0,Downtown,Yoga,2024-09-09,2024-09-01,Monday,14,5.889743589743589
3624,268,2024-12-22 20:00:00,Class,62.0,392.0,131.4,3.0,Corniche,Class,2024-12-22,2024-12-01,Sunday,20,6.32258064516129
3625,268,2024-11-07 19:45:00,Cardio,63.0,522.5,151.2,3.0,Corniche,Cardio,2024-11-07,2024-11-01,Thursday,19,8.293650793650794
3626,268,2024-10-30 18:30:00,cardio,66.0,555.8,136.0,1.0,Corniche,Cardio,2024-10-30,2024-10-01,Wednesday,18,8.42121212121212
3627,268,2024-10-08 10:15:00,Strength,66.0,423.9,127.7,2.0,Corniche,Strength,2024-10-08,2024-10-01,Tuesday,10,6.422727272727272
3628,269,2024-06-14 14:00:00,Yoga,49.0,278.5,139.0,3.0,Yas Mall,Yoga,2024-06-14,2024-06-01,Friday,14,5.683673469387755
3629,269,2024-06-21 19:00:00,Cardio,36.0,431.79999999999995,139.5,3.0,Yas Mall,Cardio,2024-06-21,2024-06-01,Friday,19,11.994444444444444
3630,269,2024-05-02 19:30:00,Class,43.0,194.9,143.8,1.0,Marina Mall,Class,2024-05-02,2024-05-01,Thursday,19,4.532558139534884
3631,269,2023-08-18 11:45:00,Cardio,45.0,323.9,116.2,3.0,Marina Mall,Cardio,2023-08-18,2023-08-01,Friday,11,7.197777777777778
3632,269,2023-11-03 18:15:00,Class,54.0,458.4,162.5,5.0,Yas Mall,Class,2023-11-03,2023-11-01,Friday,18,8.488888888888889
3633,269,2024-06-29 07:00:00,Yoga,67.0,342.9,103.6,3.0,Downtown,Yoga,2024-06-29,2024-06-01,Saturday,7,5.117910447761194
3634,269,2024-03-01 13:30:00,Class,68.0,410.9,139.7,2.0,Corniche,Class,2024-03-01,2024-03-01,Friday,13,6.042647058823529
3635,269,2024-06-30 07:45:00,Strength,47.0,248.2,127.2,3.0,Yas Mall,Strength,2024-06-30,2024-06-01,Sunday,7,5.280851063829787
3636,269,2023-09-02 16:15:00,Cardio,43.0,380.9,123.1,5.0,Marina Mall,Cardio,2023-09-02,2023-09-01,Saturday,16,8.85813953488372
3637,269,2024-05-27 07:15:00,Class,54.0,329.95000000000005,106.9,1.0,Yas Mall,Class,2024-05-27,2024-05-01,Monday,7,6.110185185185186
3638,269,2024-01-30 17:00:00,Class,54.0,347.7,149.8,3.0,Marina Mall,Class,2024-01-30,2024-01-01,Tuesday,17,6.438888888888889
3639,269,2024-03-13 22:15:00,Strength,46.0,274.4,128.6,3.0,Marina Mall,Strength,2024-03-13,2024-03-01,Wednesday,22,5.965217391304347
3640,269,2024-05-11 06:45:00,strenght,60.0,459.4,122.8,4.0,Downtown,Strength,2024-05-11,2024-05-01,Saturday,6,7.656666666666666
3641,269,2024-05-05 15:00:00,Strength,59.0,312.2,107.7,3.0,Downtown,Strength,2024-05-05,2024-05-01,Sunday,15,5.291525423728813
3642,269,2024-01-02 15:30:00,Cardio,50.0,383.5,105.1,5.0,Corniche,Cardio,2024-01-02,2024-01-01,Tuesday,15,7.67
3643,269,2023-09-29 07:15:00,Yoga,57.0,280.0,127.4,2.0,Downtown,Yoga,2023-09-29,2023-09-01,Friday,7,4.912280701754386
3644,269,2024-02-05 15:30:00,Strength,21.0,150.5,136.1,3.0,Downtown,Strength,2024-02-05,2024-02-01,Monday,15,7.166666666666667
3645,269,2024-03-23 22:45:00,Class,31.0,220.2,141.4,3.0,Downtown,Class,2024-03-23,2024-03-01,Saturday,22,7.103225806451612
3646,269,2024-04-14 19:45:00,Cardio,94.0,785.2,105.6,5.0,Yas Mall,Cardio,2024-04-14,2024-04-01,Sunday,19,8.353191489361702
3647,270,2024-08-23 14:45:00,CARDIO,37.0,342.2,155.8,5.0,Corniche,Cardio,2024-08-23,2024-08-01,Friday,14,9.248648648648649
