workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch
3676,272,2024-09-18 11:45:00,Cardio,68.0,659.3,137.8,4.0,Downtown
3677,272,2024-03-14 13:45:00,Strength,55.0,,125.5,2.0,Downtown
3678,272,2024-12-06 14:45:00,Cardio,59.0,522.2,120.2,,Downtown
3679,272,2024-05-22 19:15:00,Cardio,32.0,277.5,114.1,3.0,Yas Mall
3680,272,2024-03-07 08:15:00,Strength,72.0,467.7,146.7,5.0,Yas Mall
3681,272,2024-10-23 19:45:00,Yoga,38.0,161.0,123.3,6.0,Corniche
3682,272,2024-11-08 16:15:00,Class,50.0,,118.0,3.0,Marina Mall
3683,272,2024-12-01 17:15:00,Yoga,59.0,337.9,141.3,5.0,Downtown
3684,272,2024-06-19 07:30:00,Strength,65.0,310.6,122.4,2.0,Corniche
3685,272,2024-07-25 07:00:00,Strength,31.0,265.0,124.8,5.0,Marina Mall
3686,272,2024-08-08 11:00:00,Cardio,63.0,565.9,129.5,5.0,Corniche
3687,272,2024-07-30 22:00:00,Strength,44.0,,131.5,4.0,Corniche
3688,272,2024-07-26 19:45:00,Yoga,47.0,344.3,110.3,2.0,Yas Mall
3689,273,2024-02-21 15:15:00,Strength,63.0,394.5,137.4,5.0,Downtown
3690,273,2024-01-01 21:00:00,Cardio,49.0,411.5,111.1,5.0,Downtown
3691,273,2024-02-12 08:15:00,Cardio,18.0,130.9,142.9,4.0,Downtown
3692,273,2024-08-24 14:00:00,Class,77.0,457.4,113.8,3.0,Downtown
3693,273,2024-09-09 06:00:00,Strength,67.0,429.4,139.2,1.0,Yas Mall
3694,273,2023-12-31 10:00:00,Strength,70.0,427.0,132.8,5.0,Corniche
3695,273,2024-09-07 21:15:00,Yoga,58.0,333.4,101.5,3.0,Yas Mall
3696,273,2024-03-26 07:00:00,Strength,71.0,402.5,109.1,4.0,Yas Mall
3697,273,2024-10-09 19:00:00,Strength,74.0,499.7,117.4,5.0,Yas Mall
3698,273,2024-10-06 19:30:00,Cardio,74.0,618.8,100.5,3.0,Corniche
3699,273,2024-08-11 19:30:00,Cardio,32.0,256.4,137.5,2.0,Corniche
3700,273,2024-06-14 10:15:00,Yoga,37.0,252.9,100.9,5.0,Downtown
3701,273,2024-03-15 07:15:00,Cardio,54.0,401.8,145.8,,Marina Mall
3702,273,2024-03-16 14:30:00,Strength,45.0,278.8,121.4,2.0,Yas Mall
3703,273,2024-10-04 07:45:00,Yoga,53.0,350.5,117.4,6.0,Yas Mall
3704,273,2024-03-22 22:45:00,Strength,65.0,389.2,136.5,4.0,Marina Mall
3705,273,2024-02-18 18:30:00,Yoga,47.0,255.4,119.6,4.0,Yas Mall
3706,274,2024-06-22 10:00:00,Cardio,60.0,528.3,133.8,3.0,Downtown
3707,274,2024-11-04 06:30:00,Cardio,49.0,390.3,143.4,3.0,Yas Mall
3708,274,2024-03-26 13:15:00,Strength,63.0,441.6,123.8,5.0,Yas Mall
3709,274,2024-12-15 06:00:00,Strength,38.0,244.0,154.6,4.0,Downtown
3710,274,2024-08-22 09:00:00,Strength,80.0,496.1,112.0,1.0,Yas Mall
3711,274,2024-09-09 14:15:00,Strength,58.0,361.0,130.4,4.0,Downtown
3712,274,2024-10-01 18:45:00,Cardio,72.0,655.2,131.3,5.0,Corniche
3713,274,2024-04-17 16:30:00,Cardio,75.0,591.4,142.1,4.0,Downtown
3714,274,2024-12-22 09:30:00,Strength,56.0,402.0,161.0,5.0,Corniche
3715,274,2024-05-03 13:30:00,Cardio,56.0,474.6,108.1,3.0,Yas Mall
3716,274,2024-10-15 13:15:00,Class,70.0,488.2,130.7,4.0,Corniche
3717,274,2024-05-06 17:45:00,Class,200.0,1219.6,117.8,3.0,Downtown
3718,274,2024-10-13 18:00:00,Cardio,73.0,585.3,111.5,3.0,Yas Mall
3719,275,2024-04-21 16:45:00,Class,55.0,295.8,137.3,5.0,Yas Mall
3720,275,2023-10-11 19:45:00,Cardio,58.0,453.6,149.7,3.0,Yas Mall
3721,275,2024-02-02 17:30:00,Cardio,62.0,509.1,129.5,5.0,Yas Mall
3722,275,2024-03-27 17:45:00,Yoga,70.0,438.3,119.9,3.0,Yas Mall
3723,275,2024-05-08 14:15:00,Strength,24.0,62.9,105.3,5.0,Yas Mall
3724,275,2024-03-05 19:00:00,Class,19.0,24.7,128.8,5.0,Yas Mall
3725,275,2024-03-11 20:45:00,Strength,78.0,,150.0,5.0,Yas Mall
3726,275,2024-07-14 18:30:00,Yoga,61.0,355.3,141.5,3.0,Yas Mall
3727,275,2024-02-22 12:00:00,Cardio,73.0,619.3,,6.0,Marina Mall
3728,276,2024-08-05 18:00:00,Strength,55.0,296.2,133.5,6.0,Downtown
3729,276,2024-10-10 20:30:00,Yoga,57.0,,122.2,5.0,Marina Mall
3730,276,2023-12-16 06:15:00,Cardio,0.0,-30.9,114.2,3.0,Yas Mall
3731,276,2024-08-05 10:30:00,Strength,,325.9,131.8,2.0,Corniche
3732,276,2024-10-05 12:45:00,Yoga,13.0,33.4,109.6,3.0,Corniche
3733,276,2024-03-04 16:00:00,Yoga,39.0,219.0,138.3,1.0,Yas Mall
3734,276,2024-05-25 20:00:00,Yoga,61.0,376.8,124.8,5.0,Corniche
3735,276,2024-11-07 16:30:00,Strength,84.0,554.6,139.4,2.0,Downtown
3736,276,2024-03-12 10:30:00,Strength,44.0,230.5,115.1,3.0,Corniche
3737,276,2024-10-13 06:30:00,Class,84.0,467.8,116.7,2.0,Marina Mall
3738,276,2024-01-22 14:15:00,Strength,67.0,384.1,150.7,4.0,Yas Mall
3739,276,2024-04-30 16:30:00,Yoga,66.0,382.1,134.1,5.0,Yas Mall
3740,276,2023-11-17 20:15:00,Cardio,76.0,600.5,116.9,3.0,Downtown
3741,276,2024-07-04 18:15:00,Strength,57.0,319.4,150.0,2.0,Marina Mall
3742,277,2024-07-13 09:00:00,Strength,35.0,227.3,156.6,5.0,Marina Mall
3743,277,2024-11-16 19:00:00,Yoga,37.0,155.2,144.7,4.0,Downtown
3744,277,2024-11-09 22:45:00,Cardio,31.0,247.0,137.5,2.0,Marina Mall
3745,277,2024-06-15 16:45:00,Cardio,57.0,473.7,140.2,5.0,Yas Mall
3746,277,2024-11-29 08:45:00,strenght,48.0,329.5,146.9,6.0,Downtown
3747,277,2024-10-17 06:15:00,Yoga,32.0,167.7,119.0,3.0,Marina Mall
3748,277,2024-10-06 13:15:00,Yoga,200.0,1230.3,128.7,5.0,Corniche
3749,277,2024-12-12 12:30:00,Cardio,55.0,482.4,79.6,3.0,Corniche
3750,277,2024-10-01 21:00:00,Cardio,51.0,398.2,127.0,2.0,Yas Mall
3751,277,2024-12-21 14:30:00,Cardio,26.0,167.5,115.1,0.0,Corniche
3752,277,2024-11-18 14:45:00,Class,62.0,396.0,140.3,3.0,Corniche
3753,277,2024-08-13 13:00:00,Cardio,58.0,496.5,131.3,3.0,Yas Mall
3754,278,2023-10-27 11:30:00,cardio,34.0,277.2,145.4,5.0,Yas Mall
3755,278,2024-06-19 17:15:00,Yoga,68.0,,116.1,2.0,Marina Mall
3756,278,2024-05-01 11:15:00,Strength,69.0,403.3,127.3,1.0,Marina Mall
3757,278,2024-04-18 10:00:00,Cardio,56.0,528.1,106.2,1.0,Marina Mall
3758,278,2024-02-10 18:15:00,Yoga,51.0,306.3,87.3,4.0,Marina Mall
3759,278,2024-02-23 13:30:00,Strength,42.0,223.4,110.0,2.0,Yas Mall
3760,278,2023-11-07 06:15:00,Strength,43.0,271.1,121.2,1.0,Marina Mall
3761,278,2023-08-25 18:00:00,CARDIO,45.0,335.9,118.1,1.0,Corniche
3762,278,2023-11-01 17:00:00,Strength,81.0,474.0,134.0,3.0,Downtown
3763,278,2024-02-21 15:30:00,Cardio,21.0,177.8,129.9,3.0,Marina Mall
3764,278,2023-09-16 07:15:00,Cardio,38.0,370.5,133.1,3.0,Downtown
3765,278,2023-08-31 15:45:00,Yoga,,347.8,108.8,5.0,Marina Mall
3766,278,2023-12-29 07:45:00,Cardio,62.0,541.2,117.2,3.0,Yas Mall
3767,278,2024-07-26 19:45:00,Cardio,81.0,584.8,122.7,1.0,Yas Mall
3768,278,2024-03-12 21:00:00,cardio,67.0,564.5,127.9,3.0,Marina Mall
3769,278,2024-07-15 10:00:00,Cardio,54.0,455.4,128.3,3.0,Marina Mall
3770,278,2023-09-14 20:30:00,Strength,83.0,477.6,151.1,3.0,Corniche
3771,278,2024-03-23 22:30:00,Strength,,369.1,121.3,3.0,Corniche
3772,278,2024-02-10 18:00:00,Cardio,38.0,277.9,142.1,1.0,Corniche
3773,278,2023-09-08 14:15:00,Class,58.0,358.4,129.4,5.0,Marina Mall
3774,278,2023-10-01 08:30:00,Cardio,61.0,510.4,131.6,3.0,Yas Mall
3775,278,2024-05-16 12:45:00,Cardio,58.0,524.2,108.9,0.0,Marina Mall
3776,279,2023-04-04 09:45:00,Cardio,71.0,574.1,160.7,3.0,Yas Mall
3777,279,2023-06-27 16:45:00,Class,38.0,184.1,144.4,2.0,Marina Mall
3778,279,2023-08-22 15:45:00,Strength,45.0,333.8,117.7,3.0,Yas Mall
3779,280,2024-07-20 16:45:00,Class,65.0,355.7,121.8,4.0,Corniche
3780,280,2024-12-25 09:30:00,Cardio,30.0,217.6,133.1,3.0,Marina Mall
3781,280,2024-06-11 17:45:00,Cardio,49.0,329.4,133.1,3.0,Marina Mall
3782,280,2024-12-26 17:15:00,Cardio,54.0,460.4,119.7,5.0,Marina Mall
3783,280,2024-05-30 06:30:00,Strength,51.0,336.1,125.6,5.0,Corniche
3784,280,2024-07-21 17:30:00,Yoga,28.0,145.2,114.7,5.0,Corniche
3785,280,2024-07-01 18:45:00,Yoga,37.0,184.8,148.7,4.0,Corniche
3786,280,2024-05-28 13:45:00,cardio,83.0,721.7,141.5,0.0,Corniche
3787,280,2024-08-30 22:45:00,Yoga,58.0,347.9,139.1,2.0,Marina Mall
3788,280,2024-11-09 07:45:00,Cardio,64.0,575.9,123.5,2.0,Yas Mall
3789,280,2024-10-25 20:30:00,Yoga,60.0,348.0,132.6,2.0,Corniche
3790,280,2024-06-01 12:45:00,Cardio,70.0,547.0,126.6,2.0,Marina Mall
3791,280,2024-12-18 21:00:00,Cardio,53.0,438.4,126.3,1.0,Yas Mall
3792,280,2024-11-12 19:45:00,Class,59.0,354.7,134.0,1.0,Corniche
3793,280,2024-12-17 06:45:00,Strength,36.0,195.6,130.8,5.0,Marina Mall
3794,280,2024-11-05 22:00:00,Strength,61.0,382.7,122.3,5.0,Corniche
3795,280,2024-10-29 15:15:00,Cardio,60.0,459.8,139.8,1.0,Marina Mall
3796,280,2024-09-30 06:30:00,Strength,54.0,282.2,139.3,5.0,Marina Mall
3797,281,2024-04-21 09:15:00,Yoga,45.0,277.2,120.7,3.0,Corniche
3798,281,2024-04-03 22:45:00,Strength,45.0,233.0,131.1,3.0,Corniche
3799,281,2023-06-30 13:15:00,strenght,38.0,233.4,134.0,2.0,Corniche
3800,281,2024-03-10 21:15:00,Strength,63.0,367.2,138.9,4.0,Corniche
3801,281,2023-08-18 21:00:00,Strength,57.0,359.1,137.4,3.0,Yas Mall
3802,281,2023-10-28 13:30:00,Strength,37.0,,146.4,5.0,Marina Mall
3803,281,2024-04-03 21:00:00,Strength,0.0,91.7,138.5,3.0,Corniche
3804,281,2023-12-09 20:30:00,Strength,58.0,396.8,112.4,3.0,Marina Mall
3805,282,2024-07-26 14:45:00,Strength,77.0,461.0,138.9,5.0,Yas Mall
3806,282,2024-12-03 16:15:00,Cardio,41.0,383.7,143.3,4.0,Yas Mall
3807,282,2024-07-17 20:15:00,Cardio,58.0,471.2,111.7,4.0,Downtown
3808,282,2024-12-22 15:00:00,Class,58.0,382.9,124.6,,Marina Mall
3809,282,2024-07-19 17:30:00,Yoga,59.0,403.8,138.0,4.0,Yas Mall
3810,282,2024-11-08 18:45:00,Strength,40.0,173.3,139.1,5.0,Yas Mall
3811,282,2024-11-04 09:45:00,Cardio,28.0,228.2,126.9,1.0,Yas Mall
3812,282,2024-12-05 08:30:00,Yoga,65.0,401.8,140.5,5.0,Yas Mall
3813,282,2024-11-21 15:30:00,Strength,58.0,292.4,134.8,1.0,Downtown
3814,282,2024-08-18 08:45:00,Cardio,42.0,334.0,164.2,5.0,Corniche
3815,282,2024-12-21 12:30:00,Cardio,60.0,477.9,105.1,5.0,Marina Mall
3816,282,2024-08-02 06:45:00,strenght,65.0,409.4,137.4,5.0,Yas Mall
3817,282,2024-12-14 16:45:00,Strength,71.0,338.7,116.5,1.0,Yas Mall
3818,282,2024-11-15 16:00:00,Cardio,55.0,362.2,157.8,4.0,Downtown
3819,282,2024-12-13 15:45:00,Strength,56.0,389.4,138.3,4.0,Downtown
3820,282,2024-11-10 22:45:00,Strength,22.0,163.6,109.6,2.0,Marina Mall
3821,282,2024-07-11 17:00:00,Class,61.0,350.5,132.6,4.0,Corniche
3822,282,2024-12-08 12:00:00,Yoga,40.0,302.7,153.7,2.0,Corniche
3823,282,2024-12-04 06:30:00,Class,74.0,376.2,120.2,1.0,Corniche
3824,282,2024-11-15 07:30:00,Class,42.0,252.0,100.3,3.0,Yas Mall
3825,282,2024-09-15 10:45:00,Cardio,54.0,397.2,114.1,5.0,Downtown
3826,282,2024-08-06 13:45:00,Yoga,46.0,289.0,128.4,3.0,Corniche
3827,282,2024-06-26 09:00:00,Yoga,51.0,267.7,127.2,3.0,Corniche
3828,283,2023-09-26 08:00:00,Strength,78.0,479.3,126.8,2.0,Yas Mall
3829,283,2023-12-22 22:30:00,Cardio,200.0,1616.3,111.7,1.0,Corniche
3830,283,2023-08-28 12:30:00,Strength,50.0,260.5,133.6,1.0,Corniche
3831,283,2024-03-13 21:45:00,CARDIO,22.0,159.8,127.0,5.0,Corniche
3832,283,2024-04-04 11:30:00,Yoga,200.0,1197.3,114.9,3.0,Yas Mall
3833,283,2024-03-17 21:30:00,Strength,51.0,281.3,121.0,3.0,Marina Mall
3834,283,2023-08-14 07:15:00,Cardio,48.0,374.4,164.4,2.0,Yas Mall
3835,283,2024-03-17 14:45:00,Cardio,60.0,459.0,151.0,4.0,Marina Mall
3836,283,2023-11-28 09:45:00,Strength,61.0,412.0,127.3,3.0,Downtown
3837,283,2023-07-15 22:15:00,Cardio,71.0,643.6,135.5,3.0,Yas Mall
3838,283,2023-10-08 12:30:00,Cardio,200.0,1588.6,129.0,3.0,Corniche
3839,283,2024-02-23 06:30:00,Cardio,43.0,314.7,138.1,5.0,Downtown
3840,283,2024-04-19 09:15:00,Strength,57.0,345.7,142.6,2.0,Corniche
3841,284,2023-12-31 11:45:00,Strength,57.0,352.1,126.0,1.0,Marina Mall
3842,284,2024-03-10 18:30:00,Cardio,84.0,625.3,141.4,5.0,Yas Mall
3843,284,2024-09-05 14:30:00,Cardio,68.0,592.2,113.1,3.0,Yas Mall
3844,284,2023-12-26 15:15:00,Strength,54.0,323.5,116.7,4.0,Yas Mall
3845,284,2024-04-21 20:30:00,Strength,54.0,331.6,154.1,6.0,Marina Mall
3846,284,2024-03-15 16:15:00,Cardio,51.0,406.3,115.0,1.0,Corniche
3847,284,2024-06-13 18:15:00,Yoga,64.0,397.4,141.6,4.0,Marina Mall
3848,284,2023-10-05 06:45:00,Strength,42.0,214.5,123.3,4.0,Downtown
3849,284,2023-10-05 21:00:00,Strength,35.0,233.1,148.9,2.0,Corniche
3850,284,2024-08-16 21:00:00,Cardio,54.0,409.8,107.4,4.0,Marina Mall
3851,284,2023-11-11 13:00:00,Yoga,78.0,414.9,139.7,1.0,Marina Mall
3852,284,2023-10-28 17:00:00,Class,43.0,267.1,122.3,2.0,Marina Mall
3853,284,2023-11-01 11:30:00,Cardio,79.0,662.9,118.8,3.0,Marina Mall
3854,284,2024-04-29 17:45:00,Strength,28.0,194.3,139.6,3.0,Corniche
3855,285,2023-04-20 07:30:00,Cardio,47.0,386.3,166.3,5.0,Yas Mall
3856,285,2023-12-23 21:45:00,Cardio,84.0,620.7,118.3,3.0,Marina Mall
3857,285,2023-12-19 21:00:00,Strength,,437.6,109.1,5.0,Downtown
3858,285,2023-11-09 10:15:00,Yoga,62.0,364.1,97.7,4.0,Corniche
3859,285,2023-11-22 14:30:00,Cardio,61.0,506.3,136.9,4.0,Marina Mall
3860,285,2023-06-17 16:15:00,Strength,44.0,245.8,138.8,4.0,Corniche
3861,285,2023-10-31 18:00:00,cardio,52.0,434.5,148.9,1.0,Yas Mall
3862,285,2023-07-05 06:30:00,Yoga,80.0,507.6,120.0,4.0,Marina Mall
3863,285,2023-03-02 11:45:00,Class,68.0,,134.5,3.0,Yas Mall
3864,285,2023-09-02 06:15:00,Strength,63.0,393.1,149.2,4.0,Yas Mall
3865,285,2023-10-26 21:30:00,Strength,42.0,209.1,156.4,3.0,Corniche
3866,285,2023-07-03 14:15:00,Yoga,70.0,397.2,114.3,5.0,Downtown
3867,285,2023-05-06 15:00:00,Yoga,34.0,188.4,137.5,4.0,Corniche
3868,285,2023-03-25 20:00:00,strenght,68.0,411.2,134.9,5.0,Marina Mall
3869,285,2023-10-31 20:00:00,Cardio,36.0,321.0,121.2,0.0,Downtown
3870,285,2023-04-12 15:15:00,cardio,42.0,361.9,126.6,1.0,Downtown
3871,286,2023-09-25 16:30:00,Strength,59.0,416.1,162.9,3.0,Corniche
3872,286,2024-04-12 14:30:00,Yoga,53.0,358.8,145.7,4.0,Downtown
3873,286,2023-10-27 10:00:00,Class,52.0,296.6,114.4,5.0,Marina Mall
3874,286,2024-03-20 12:30:00,Strength,47.0,300.0,122.7,5.0,Downtown
3875,286,2023-06-05 12:00:00,Class,56.0,372.2,137.6,3.0,Marina Mall
3876,286,2023-07-23 20:15:00,Strength,26.0,85.5,125.6,5.0,Yas Mall
3877,286,2023-08-02 15:45:00,Class,57.0,371.4,168.9,4.0,Yas Mall
3878,286,2023-12-14 10:15:00,Cardio,31.0,248.0,130.9,5.0,Downtown
3879,286,2024-03-19 09:15:00,Strength,48.0,275.8,149.5,2.0,Yas Mall
3880,286,2024-05-09 13:15:00,Class,,478.0,133.9,3.0,Downtown
3881,286,2024-04-20 17:45:00,cardio,50.0,421.5,133.8,4.0,Yas Mall
3882,286,2024-01-19 19:15:00,Strength,82.0,567.6,117.8,3.0,Downtown
3883,286,2023-09-04 09:00:00,Cardio,35.0,231.4,,5.0,Marina Mall
3884,286,2023-07-24 21:15:00,Strength,48.0,298.4,133.4,2.0,Yas Mall
3885,287,2023-11-15 14:30:00,Cardio,82.0,643.4,181.1,2.0,Marina Mall
3886,287,2024-06-17 09:00:00,Class,65.0,440.9,,3.0,Downtown
3887,287,2024-05-12 07:00:00,Yoga,56.0,382.7,122.2,3.0,Marina Mall
3888,287,2024-02-29 06:30:00,Strength,55.0,255.5,141.4,3.0,Marina Mall
3889,287,2024-01-21 10:45:00,Yoga,46.0,322.1,134.7,0.0,Downtown
3890,287,2024-06-18 10:15:00,Cardio,44.0,387.8,91.9,3.0,Marina Mall
3891,287,2024-03-16 10:00:00,Yoga,43.0,226.0,110.4,5.0,Yas Mall
3892,287,2024-06-02 12:45:00,Cardio,69.0,522.0,149.5,2.0,Yas Mall
3893,287,2024-06-06 18:00:00,Strength,200.0,1218.4,127.8,3.0,Downtown
3894,287,2024-01-30 07:30:00,Strength,78.0,416.4,107.7,4.0,Marina Mall
3895,287,2024-08-23 13:15:00,Strength,40.0,208.2,126.4,5.0,Marina Mall
3896,287,2024-08-15 11:15:00,Cardio,,525.6,109.1,5.0,Yas Mall
3897,288,2024-03-29 14:15:00,Strength,69.0,,126.5,1.0,Yas Mall
3898,288,2024-04-03 21:00:00,Cardio,65.0,460.4,147.6,4.0,Corniche
3899,288,2024-12-06 18:30:00,Cardio,53.0,388.3,132.1,5.0,Corniche
3900,288,2024-04-27 06:00:00,Yoga,54.0,379.2,115.2,5.0,Downtown
3901,288,2024-02-04 10:30:00,Class,,457.3,,3.0,Marina Mall
3902,288,2024-01-16 09:15:00,Yoga,73.0,480.1,121.8,4.0,Corniche
3903,288,2024-08-07 14:45:00,Yoga,36.0,,154.3,4.0,Corniche
3904,288,2024-12-20 11:00:00,Strength,38.0,177.6,133.1,5.0,Corniche
3905,288,2024-09-20 07:30:00,Cardio,29.0,235.6,127.6,2.0,Downtown
3906,288,2024-02-20 15:45:00,Cardio,45.0,375.5,114.1,6.0,Downtown
3907,288,2024-06-14 17:45:00,Cardio,39.0,328.3,127.4,,Yas Mall
3908,288,2024-12-09 10:00:00,Cardio,39.0,339.1,134.1,4.0,Yas Mall
3909,288,2024-01-23 17:45:00,Strength,45.0,236.5,142.1,6.0,Downtown
3910,288,2024-09-17 16:30:00,Cardio,53.0,374.5,146.9,5.0,Yas Mall
3911,288,2024-06-14 12:00:00,Strength,45.0,245.4,110.4,4.0,Marina Mall
3912,288,2024-05-02 18:45:00,Cardio,56.0,477.7,124.7,3.0,Corniche
3913,288,2024-10-17 14:15:00,Strength,47.0,150.9,125.8,5.0,Yas Mall
3914,288,2024-01-09 21:30:00,Strength,42.0,254.0,,3.0,Corniche
3915,288,2024-06-03 12:15:00,Strength,67.0,491.9,131.5,3.0,Marina Mall
3916,288,2024-10-08 14:00:00,Cardio,53.0,396.3,133.4,1.0,Corniche
3917,289,2024-04-14 12:00:00,Strength,46.0,350.0,132.8,,Corniche
3918,289,2023-11-02 14:30:00,Cardio,54.0,367.1,149.5,2.0,Downtown
3919,289,2024-07-04 07:45:00,Yoga,55.0,417.9,120.1,4.0,Marina Mall
3920,289,2023-10-30 17:15:00,CARDIO,52.0,479.2,140.0,3.0,Yas Mall
3921,289,2024-09-13 19:15:00,Strength,58.0,305.0,154.4,4.0,Marina Mall
3922,289,2023-12-01 16:30:00,Cardio,54.0,415.4,142.7,5.0,Marina Mall
3923,289,2024-05-02 18:30:00,Strength,59.0,416.7,125.4,1.0,Downtown
3924,289,2023-10-31 10:30:00,Yoga,46.0,330.8,132.9,1.0,Marina Mall
3925,289,2023-10-12 18:00:00,Cardio,43.0,370.4,148.2,4.0,Yas Mall
3926,289,2024-05-06 07:45:00,Cardio,59.0,473.3,149.2,1.0,Corniche
3927,289,2024-05-08 13:30:00,Cardio,70.0,471.1,160.8,3.0,Yas Mall
3928,290,2023-11-02 06:30:00,Strength,61.0,302.2,122.6,5.0,Yas Mall
3929,290,2023-07-27 17:45:00,Cardio,43.0,382.3,104.9,4.0,Marina Mall
3930,290,2023-04-15 08:00:00,Cardio,53.0,401.4,122.7,2.0,Marina Mall
3931,290,2023-05-16 19:30:00,Cardio,200.0,1608.5,133.6,5.0,Marina Mall
3932,290,2023-08-11 19:00:00,Yoga,47.0,272.1,131.3,4.0,Corniche
3933,290,2023-07-09 20:45:00,Strength,71.0,458.1,150.0,1.0,Yas Mall
3934,290,2023-08-07 18:00:00,Cardio,20.0,71.1,137.8,,Downtown
3935,290,2023-12-05 11:45:00,Strength,62.0,302.6,124.6,3.0,Downtown
3936,290,2023-03-01 22:15:00,Cardio,42.0,307.5,154.2,1.0,Marina Mall
3937,291,2024-08-10 16:15:00,Yoga,57.0,384.9,137.2,5.0,Downtown
3938,291,2024-12-16 08:30:00,Cardio,46.0,363.1,151.6,3.0,Yas Mall
3939,291,2024-05-06 07:15:00,Class,43.0,250.6,146.0,5.0,Yas Mall
3940,291,2024-12-21 18:30:00,Cardio,45.0,420.2,131.9,4.0,Corniche
3941,291,2024-12-08 21:00:00,Cardio,38.0,247.7,125.5,4.0,Yas Mall
3942,291,2024-12-07 17:45:00,Cardio,95.0,704.9,154.6,4.0,Marina Mall
3943,291,2024-06-21 14:30:00,Strength,50.0,321.3,151.5,3.0,Yas Mall
3944,291,2024-04-22 22:30:00,Cardio,56.0,487.0,162.1,3.0,Yas Mall
3945,291,2024-09-02 13:00:00,Yoga,48.0,311.1,128.0,3.0,Downtown
3946,291,2024-04-10 13:30:00,Cardio,36.0,247.0,128.2,5.0,Marina Mall
3947,291,2024-03-26 16:45:00,Strength,34.0,143.7,,2.0,Corniche
3948,291,2024-11-06 09:00:00,Strength,61.0,354.0,149.2,4.0,Yas Mall
3949,291,2024-03-29 14:30:00,Strength,24.0,105.1,123.8,4.0,Downtown
3950,291,2024-06-11 08:15:00,Cardio,68.0,556.3,120.2,3.0,Downtown
3951,291,2024-01-18 10:30:00,Cardio,75.0,641.4,119.4,3.0,Downtown
3952,291,2024-03-01 07:00:00,Cardio,86.0,743.0,150.4,3.0,Yas Mall
3953,291,2024-05-07 14:15:00,Strength,50.0,345.2,130.8,4.0,Corniche
3954,291,2024-09-08 20:15:00,Cardio,50.0,412.7,133.5,2.0,Downtown
3955,291,2024-01-27 08:45:00,Cardio,67.0,610.7,124.6,4.0,Marina Mall
3956,291,2024-06-16 17:00:00,Cardio,41.0,312.1,86.6,4.0,Marina Mall
3957,291,2024-08-08 07:15:00,Cardio,70.0,518.9,132.4,3.0,Corniche
3958,292,2024-01-04 13:15:00,Cardio,33.0,234.7,121.8,5.0,Downtown
3959,292,2024-05-05 21:00:00,Strength,88.0,556.2,112.3,4.0,Yas Mall
3960,292,2024-05-09 07:30:00,Cardio,42.0,299.1,112.7,1.0,Corniche
3961,292,2024-09-27 14:15:00,Strength,44.0,214.2,,3.0,Marina Mall
3962,292,2024-07-26 11:15:00,Strength,,377.4,144.5,0.0,Downtown
3963,292,2024-10-05 12:00:00,Cardio,21.0,247.4,,1.0,Downtown
3964,292,2024-07-22 22:30:00,Strength,46.0,187.3,145.6,3.0,Downtown
3965,292,2024-03-24 19:00:00,Strength,61.0,389.1,114.3,,Marina Mall
3966,292,2023-12-12 13:15:00,Strength,55.0,304.7,130.4,3.0,Corniche
3967,292,2024-08-21 06:00:00,Cardio,49.0,432.1,112.6,1.0,Yas Mall
3968,292,2024-05-06 19:00:00,Yoga,64.0,373.3,,3.0,Yas Mall
3969,292,2024-07-13 15:15:00,Strength,65.0,431.2,146.1,1.0,Downtown
3970,292,2024-12-01 10:45:00,Strength,53.0,431.5,133.7,5.0,Yas Mall
3971,292,2024-12-02 09:00:00,Cardio,64.0,538.4,128.4,1.0,Marina Mall
3972,292,2023-12-31 08:30:00,Strength,46.0,320.6,157.3,4.0,Corniche
3973,292,2024-09-23 07:45:00,Yoga,41.0,190.0,128.4,3.0,Corniche
3974,292,2024-05-21 18:00:00,Strength,74.0,444.4,151.1,1.0,Downtown
3975,292,2023-12-31 08:15:00,Strength,79.0,516.0,144.9,4.0,Downtown
3976,292,2024-04-02 06:00:00,Cardio,36.0,232.4,105.2,3.0,Corniche
3977,292,2024-03-28 06:15:00,Cardio,44.0,280.0,123.7,2.0,Downtown
3978,293,2024-03-31 11:00:00,Strength,49.0,322.1,117.6,3.0,Corniche
3979,293,2024-09-25 13:45:00,Yoga,58.0,360.7,135.0,4.0,Yas Mall
3980,293,2024-03-29 13:45:00,Cardio,50.0,421.9,137.8,3.0,Downtown
3981,293,2024-02-27 19:00:00,Strength,75.0,419.7,123.6,,Marina Mall
3982,293,2024-08-17 11:45:00,Strength,40.0,219.1,135.9,4.0,Yas Mall
3983,293,2024-07-23 10:45:00,Cardio,50.0,396.3,128.9,3.0,Downtown
3984,293,2024-03-02 22:00:00,Class,65.0,348.2,101.7,5.0,Marina Mall
3985,293,2024-11-22 07:30:00,Yoga,55.0,367.0,151.9,4.0,Corniche
3986,293,2024-08-22 15:45:00,Yoga,81.0,449.8,,1.0,Downtown
3987,293,2024-04-15 22:00:00,Class,55.0,348.0,110.5,5.0,Marina Mall
3988,293,2024-08-31 18:45:00,Strength,62.0,317.4,146.1,5.0,Yas Mall
3989,293,2024-02-09 15:45:00,Cardio,65.0,545.8,125.7,3.0,Marina Mall
3990,294,2024-04-12 09:45:00,Yoga,66.0,394.8,142.6,3.0,Yas Mall
